shipment_id,origin,destination,route_type,material,quantity_tonnes,distance_km,freight_cost_inr,shipment_date,transporter
SHP05900,Mumbai,Pune,Short,Packaged Foods,11.7,146.7,5120,2025-01-02,Western Carriers
SHP05901,Mumbai,Pune,Short,Electronics,11.2,146.5,4831,2025-01-02,Om Sai Transport
SHP05902,Mumbai,Pune,Short,FMCG,20.7,152.9,9505,2025-01-02,Western Carriers
SHP05903,Delhi,Jaipur,Short,Textiles,12.9,283.4,10731,2025-01-02,TCI Freight
SHP05904,Delhi,Jaipur,Short,Electronics,17.6,283.0,14759,2025-01-02,Om Sai Transport
SHP05905,Delhi,Jaipur,Short,FMCG,21.8,276.5,17714,2025-01-02,VRL Logistics
SHP05906,Chennai,Bangalore,Short,Electronics,18.3,350.8,17978,2025-01-02,TCI Freight
SHP05907,Chennai,Bangalore,Short,Chemicals,22.2,354.0,22112,2025-01-02,Western Carriers
SHP05908,Ahmedabad,Mumbai,Medium,Textiles,16.1,530.6,20865,2025-01-02,VRL Logistics
SHP05909,Kolkata,Bhubaneswar,Medium,Steel Coils,12.1,436.7,12787,2025-01-02,SafeExpress
SHP05910,Bangalore,Hyderabad,Medium,Electronics,14.1,569.2,18656,2025-01-02,TCI Freight
SHP05911,Mumbai,Delhi,Long,Packaged Foods,21.9,1418.0,64166,2025-01-02,TCI Freight
SHP05912,Mumbai,Delhi,Long,Packaged Foods,20.4,1421.6,60089,2025-01-02,VRL Logistics
SHP05913,Delhi,Kolkata,Long,Textiles,14.1,1512.7,41950,2025-01-02,VRL Logistics
SHP05914,Delhi,Kolkata,Long,Packaged Foods,15.3,1510.5,45803,2025-01-02,TCI Freight
SHP05915,Delhi,Kolkata,Long,Chemicals,22.7,1511.4,67011,2025-01-02,Shivam Freight Co
SHP05916,Mumbai,Pune,Short,Automobile Parts,16.9,151.5,7618,2025-01-03,TCI Freight
SHP05917,Delhi,Jaipur,Short,Chemicals,18.2,280.9,15267,2025-01-03,Western Carriers
SHP05918,Delhi,Jaipur,Short,Textiles,13.9,276.3,11393,2025-01-03,Shivam Freight Co
SHP05919,Delhi,Jaipur,Short,Textiles,20.0,278.4,16541,2025-01-03,TCI Freight
SHP05920,Chennai,Bangalore,Short,Steel Coils,16.5,349.5,15682,2025-01-03,Western Carriers
SHP05921,Chennai,Bangalore,Short,FMCG,18.0,352.1,17307,2025-01-03,SafeExpress
SHP05922,Chennai,Bangalore,Short,Steel Coils,23.2,350.8,22459,2025-01-03,Shivam Freight Co
SHP05923,Ahmedabad,Mumbai,Medium,Packaged Foods,17.9,530.0,22956,2025-01-03,SafeExpress
SHP05924,Ahmedabad,Mumbai,Medium,Chemicals,20.1,533.9,25770,2025-01-03,VRL Logistics
SHP05925,Kolkata,Bhubaneswar,Medium,Steel Coils,21.7,437.1,23924,2025-01-03,TCI Freight
SHP05926,Bangalore,Hyderabad,Medium,FMCG,21.4,566.7,29363,2025-01-03,Western Carriers
SHP05927,Bangalore,Hyderabad,Medium,Textiles,16.5,570.3,23045,2025-01-03,TCI Freight
SHP05928,Mumbai,Delhi,Long,Electronics,16.0,1422.5,46767,2025-01-03,Western Carriers
SHP05929,Mumbai,Delhi,Long,Textiles,19.8,1419.3,57012,2025-01-03,SafeExpress
SHP05930,Delhi,Kolkata,Long,Steel Coils,22.3,1512.0,66103,2025-01-03,Shivam Freight Co
SHP05931,Delhi,Kolkata,Long,Steel Coils,22.3,1513.2,66558,2025-01-03,Om Sai Transport
SHP05932,Mumbai,Pune,Short,Textiles,14.1,148.6,6267,2025-01-04,Om Sai Transport
SHP05933,Delhi,Jaipur,Short,Electronics,10.5,279.1,8596,2025-01-04,TCI Freight
SHP05934,Delhi,Jaipur,Short,Packaged Foods,14.6,282.7,12059,2025-01-04,SafeExpress
SHP05935,Delhi,Jaipur,Short,Textiles,15.4,277.4,12654,2025-01-04,Om Sai Transport
SHP05936,Chennai,Bangalore,Short,FMCG,23.5,353.3,22269,2025-01-04,Shivam Freight Co
SHP05937,Chennai,Bangalore,Short,Automobile Parts,11.8,347.5,10979,2025-01-04,Shivam Freight Co
SHP05938,Ahmedabad,Mumbai,Medium,Steel Coils,20.0,527.8,25487,2025-01-04,Western Carriers
SHP05939,Ahmedabad,Mumbai,Medium,Steel Coils,11.9,531.7,15444,2025-01-04,TCI Freight
SHP05940,Ahmedabad,Mumbai,Medium,Electronics,13.9,528.2,17996,2025-01-04,Shivam Freight Co
SHP05941,Kolkata,Bhubaneswar,Medium,FMCG,19.6,443.3,21696,2025-01-04,Shivam Freight Co
SHP05942,Kolkata,Bhubaneswar,Medium,Chemicals,18.1,442.5,20434,2025-01-04,Om Sai Transport
SHP05943,Bangalore,Hyderabad,Medium,Automobile Parts,19.5,571.4,26789,2025-01-04,TCI Freight
SHP05944,Mumbai,Delhi,Long,Packaged Foods,14.6,1421.5,43322,2025-01-04,Shivam Freight Co
SHP05945,Delhi,Kolkata,Long,Chemicals,11.4,1507.2,34256,2025-01-04,Western Carriers
SHP05946,Delhi,Kolkata,Long,Electronics,17.8,1513.2,53716,2025-01-04,Shivam Freight Co
SHP05947,Delhi,Kolkata,Long,Steel Coils,22.1,1513.7,66844,2025-01-04,VRL Logistics
SHP05948,Mumbai,Pune,Short,FMCG,16.9,148.8,7503,2025-01-05,SafeExpress
SHP05949,Mumbai,Pune,Short,Automobile Parts,20.2,152.5,9079,2025-01-05,SafeExpress
SHP05950,Delhi,Jaipur,Short,Textiles,16.3,282.9,13971,2025-01-05,TCI Freight
SHP05951,Delhi,Jaipur,Short,FMCG,18.0,280.2,15021,2025-01-05,SafeExpress
SHP05952,Chennai,Bangalore,Short,Electronics,14.4,348.5,13848,2025-01-05,VRL Logistics
SHP05953,Ahmedabad,Mumbai,Medium,Chemicals,17.0,526.5,21685,2025-01-05,Om Sai Transport
SHP05954,Kolkata,Bhubaneswar,Medium,Steel Coils,13.7,436.4,14905,2025-01-05,TCI Freight
SHP05955,Kolkata,Bhubaneswar,Medium,Steel Coils,12.8,441.9,14368,2025-01-05,Shivam Freight Co
SHP05956,Bangalore,Hyderabad,Medium,Electronics,16.5,569.2,23266,2025-01-05,Shivam Freight Co
SHP05957,Bangalore,Hyderabad,Medium,Textiles,18.1,570.3,25612,2025-01-05,VRL Logistics
SHP05958,Mumbai,Delhi,Long,Electronics,20.8,1419.6,60354,2025-01-05,SafeExpress
SHP05959,Mumbai,Delhi,Long,Steel Coils,11.1,1418.5,32879,2025-01-05,Western Carriers
SHP05960,Mumbai,Delhi,Long,Packaged Foods,18.3,1423.3,54005,2025-01-05,VRL Logistics
SHP05961,Delhi,Kolkata,Long,Packaged Foods,11.9,1507.1,36437,2025-01-05,SafeExpress
SHP05962,Delhi,Kolkata,Long,Textiles,20.7,1512.7,64157,2025-01-05,VRL Logistics
SHP05963,Delhi,Kolkata,Long,FMCG,19.5,1507.8,58781,2025-01-05,SafeExpress
SHP05964,Mumbai,Pune,Short,Automobile Parts,18.9,148.8,8387,2025-01-06,VRL Logistics
SHP05965,Mumbai,Pune,Short,Steel Coils,16.9,148.8,7367,2025-01-06,Om Sai Transport
SHP05966,Delhi,Jaipur,Short,FMCG,11.5,282.8,9322,2025-01-06,VRL Logistics
SHP05967,Delhi,Jaipur,Short,FMCG,22.3,277.8,18169,2025-01-06,TCI Freight
SHP05968,Delhi,Jaipur,Short,Chemicals,12.5,283.5,10253,2025-01-06,SafeExpress
SHP05969,Chennai,Bangalore,Short,Textiles,21.2,352.0,20311,2025-01-06,Om Sai Transport
SHP05970,Ahmedabad,Mumbai,Medium,Electronics,15.5,530.8,20118,2025-01-06,VRL Logistics
SHP05971,Ahmedabad,Mumbai,Medium,Electronics,20.8,532.5,27016,2025-01-06,TCI Freight
SHP05972,Ahmedabad,Mumbai,Medium,Chemicals,11.4,530.2,14877,2025-01-06,SafeExpress
SHP05973,Kolkata,Bhubaneswar,Medium,Textiles,22.1,444.0,23826,2025-01-06,TCI Freight
SHP05974,Kolkata,Bhubaneswar,Medium,Automobile Parts,17.5,440.7,18797,2025-01-06,SafeExpress
SHP05975,Kolkata,Bhubaneswar,Medium,Textiles,13.3,443.8,14331,2025-01-06,TCI Freight
SHP05976,Bangalore,Hyderabad,Medium,FMCG,12.4,567.7,16982,2025-01-06,TCI Freight
SHP05977,Mumbai,Delhi,Long,Automobile Parts,23.2,1416.3,65903,2025-01-06,Om Sai Transport
SHP05978,Mumbai,Delhi,Long,Electronics,24.7,1421.5,71961,2025-01-06,TCI Freight
SHP05979,Mumbai,Delhi,Long,Automobile Parts,15.9,1417.7,45829,2025-01-06,SafeExpress
SHP05980,Delhi,Kolkata,Long,Automobile Parts,16.9,1508.0,50995,2025-01-06,SafeExpress
SHP05981,Delhi,Kolkata,Long,Packaged Foods,24.7,1512.9,75072,2025-01-06,Shivam Freight Co
SHP05982,Mumbai,Pune,Short,Chemicals,20.8,149.0,9267,2025-01-07,Om Sai Transport
SHP05983,Mumbai,Pune,Short,Electronics,24.5,147.0,10973,2025-01-07,TCI Freight
SHP05984,Delhi,Jaipur,Short,Automobile Parts,13.2,282.6,10956,2025-01-07,TCI Freight
SHP05985,Delhi,Jaipur,Short,Automobile Parts,18.3,277.3,14641,2025-01-07,Om Sai Transport
SHP05986,Delhi,Jaipur,Short,Steel Coils,20.6,279.4,16583,2025-01-07,Om Sai Transport
SHP05987,Chennai,Bangalore,Short,FMCG,15.4,351.8,15147,2025-01-07,SafeExpress
SHP05988,Chennai,Bangalore,Short,Automobile Parts,19.9,350.6,19185,2025-01-07,SafeExpress
SHP05989,Ahmedabad,Mumbai,Medium,Steel Coils,14.1,526.3,18216,2025-01-07,Shivam Freight Co
SHP05990,Ahmedabad,Mumbai,Medium,Steel Coils,13.8,527.5,18172,2025-01-07,VRL Logistics
SHP05991,Kolkata,Bhubaneswar,Medium,Packaged Foods,23.2,438.2,25485,2025-01-07,TCI Freight
SHP05992,Kolkata,Bhubaneswar,Medium,Textiles,24.7,441.3,27517,2025-01-07,Shivam Freight Co
SHP05993,Kolkata,Bhubaneswar,Medium,FMCG,13.9,437.2,15031,2025-01-07,SafeExpress
SHP05994,Bangalore,Hyderabad,Medium,Packaged Foods,11.3,570.5,15747,2025-01-07,VRL Logistics
SHP05995,Bangalore,Hyderabad,Medium,Automobile Parts,20.9,570.5,28664,2025-01-07,VRL Logistics
SHP05996,Mumbai,Delhi,Long,Chemicals,20.3,1416.8,59660,2025-01-07,VRL Logistics
SHP05997,Mumbai,Delhi,Long,FMCG,21.1,1423.4,62474,2025-01-07,Western Carriers
SHP05998,Mumbai,Delhi,Long,Packaged Foods,18.6,1421.7,54087,2025-01-07,TCI Freight
SHP05999,Delhi,Kolkata,Long,FMCG,23.8,1512.0,70619,2025-01-07,SafeExpress
SHP06000,Delhi,Kolkata,Long,Automobile Parts,20.3,1507.5,60287,2025-01-07,Om Sai Transport
SHP06001,Delhi,Kolkata,Long,Automobile Parts,16.9,1509.9,50547,2025-01-07,SafeExpress
SHP06002,Mumbai,Pune,Short,FMCG,18.4,148.9,8070,2025-01-08,VRL Logistics
SHP06003,Delhi,Jaipur,Short,FMCG,11.1,284.0,9105,2025-01-08,TCI Freight
SHP06004,Delhi,Jaipur,Short,Textiles,18.2,276.2,14605,2025-01-08,Om Sai Transport
SHP06005,Chennai,Bangalore,Short,Packaged Foods,12.9,352.8,12522,2025-01-08,Western Carriers
SHP06006,Chennai,Bangalore,Short,FMCG,22.7,352.5,21692,2025-01-08,Shivam Freight Co
SHP06007,Ahmedabad,Mumbai,Medium,Chemicals,19.1,526.7,24066,2025-01-08,Shivam Freight Co
SHP06008,Kolkata,Bhubaneswar,Medium,Chemicals,16.2,442.0,17631,2025-01-08,Om Sai Transport
SHP06009,Bangalore,Hyderabad,Medium,FMCG,19.1,573.9,26250,2025-01-08,Western Carriers
SHP06010,Bangalore,Hyderabad,Medium,Automobile Parts,15.9,570.2,22182,2025-01-08,VRL Logistics
SHP06011,Mumbai,Delhi,Long,FMCG,14.7,1420.8,43541,2025-01-08,Western Carriers
SHP06012,Mumbai,Delhi,Long,Automobile Parts,24.3,1420.8,71360,2025-01-08,Om Sai Transport
SHP06013,Mumbai,Delhi,Long,Chemicals,23.8,1420.2,69944,2025-01-08,TCI Freight
SHP06014,Delhi,Kolkata,Long,Chemicals,16.8,1507.8,51143,2025-01-08,Western Carriers
SHP06015,Delhi,Kolkata,Long,Steel Coils,10.7,1509.2,31836,2025-01-08,SafeExpress
SHP06016,Delhi,Kolkata,Long,Packaged Foods,14.6,1507.4,44036,2025-01-08,VRL Logistics
SHP06017,Mumbai,Pune,Short,Textiles,16.6,150.5,7421,2025-01-09,VRL Logistics
SHP06018,Mumbai,Pune,Short,FMCG,17.0,151.0,7742,2025-01-09,Western Carriers
SHP06019,Delhi,Jaipur,Short,Automobile Parts,12.9,279.6,10667,2025-01-09,SafeExpress
SHP06020,Delhi,Jaipur,Short,Electronics,11.7,276.1,9431,2025-01-09,TCI Freight
SHP06021,Delhi,Jaipur,Short,Steel Coils,24.5,276.8,20002,2025-01-09,Western Carriers
SHP06022,Chennai,Bangalore,Short,Chemicals,16.2,352.7,16058,2025-01-09,SafeExpress
SHP06023,Chennai,Bangalore,Short,Chemicals,16.1,350.1,15716,2025-01-09,Western Carriers
SHP06024,Chennai,Bangalore,Short,FMCG,16.3,351.5,15741,2025-01-09,TCI Freight
SHP06025,Ahmedabad,Mumbai,Medium,Automobile Parts,24.1,529.8,31087,2025-01-09,TCI Freight
SHP06026,Ahmedabad,Mumbai,Medium,Steel Coils,13.2,528.3,17078,2025-01-09,SafeExpress
SHP06027,Ahmedabad,Mumbai,Medium,Automobile Parts,23.3,528.2,29559,2025-01-09,Om Sai Transport
SHP06028,Kolkata,Bhubaneswar,Medium,FMCG,19.9,442.7,21967,2025-01-09,VRL Logistics
SHP06029,Kolkata,Bhubaneswar,Medium,Electronics,22.1,440.8,24229,2025-01-09,VRL Logistics
SHP06030,Bangalore,Hyderabad,Medium,Chemicals,15.8,571.9,21546,2025-01-09,Western Carriers
SHP06031,Bangalore,Hyderabad,Medium,Textiles,16.6,568.1,22363,2025-01-09,Western Carriers
SHP06032,Bangalore,Hyderabad,Medium,Textiles,13.6,572.5,18898,2025-01-09,VRL Logistics
SHP06033,Mumbai,Delhi,Long,Steel Coils,13.8,1421.1,40774,2025-01-09,SafeExpress
SHP06034,Mumbai,Delhi,Long,Electronics,19.0,1420.0,54811,2025-01-09,VRL Logistics
SHP06035,Mumbai,Delhi,Long,Textiles,21.2,1421.4,62346,2025-01-09,Om Sai Transport
SHP06036,Delhi,Kolkata,Long,FMCG,10.4,1508.7,31503,2025-01-09,VRL Logistics
SHP06037,Delhi,Kolkata,Long,Automobile Parts,23.0,1508.2,68792,2025-01-09,TCI Freight
SHP06038,Mumbai,Pune,Short,Automobile Parts,13.0,150.3,5752,2025-01-10,TCI Freight
SHP06039,Delhi,Jaipur,Short,Textiles,13.7,280.9,11245,2025-01-10,Western Carriers
SHP06040,Delhi,Jaipur,Short,FMCG,20.4,280.2,16541,2025-01-10,Shivam Freight Co
SHP06041,Delhi,Jaipur,Short,FMCG,16.9,279.8,13592,2025-01-10,VRL Logistics
SHP06042,Chennai,Bangalore,Short,Electronics,15.8,351.8,14888,2025-01-10,VRL Logistics
SHP06043,Ahmedabad,Mumbai,Medium,Automobile Parts,22.0,526.8,29107,2025-01-10,VRL Logistics
SHP06044,Ahmedabad,Mumbai,Medium,Chemicals,23.0,530.1,30232,2025-01-10,SafeExpress
SHP06045,Kolkata,Bhubaneswar,Medium,Textiles,17.0,443.4,18705,2025-01-10,Western Carriers
SHP06046,Kolkata,Bhubaneswar,Medium,FMCG,21.8,443.9,24195,2025-01-10,SafeExpress
SHP06047,Bangalore,Hyderabad,Medium,Automobile Parts,22.9,567.7,31164,2025-01-10,Om Sai Transport
SHP06048,Mumbai,Delhi,Long,Steel Coils,14.0,1421.0,41105,2025-01-10,Shivam Freight Co
SHP06049,Mumbai,Delhi,Long,FMCG,21.4,1421.7,62764,2025-01-10,Shivam Freight Co
SHP06050,Mumbai,Delhi,Long,Automobile Parts,11.3,1416.4,32914,2025-01-10,SafeExpress
SHP06051,Delhi,Kolkata,Long,Automobile Parts,23.1,1506.9,67999,2025-01-10,VRL Logistics
SHP06052,Delhi,Kolkata,Long,Automobile Parts,13.9,1513.8,41790,2025-01-10,TCI Freight
SHP06053,Delhi,Kolkata,Long,Steel Coils,13.0,1511.1,38222,2025-01-10,Shivam Freight Co
SHP06054,Mumbai,Pune,Short,Electronics,23.3,148.0,10299,2025-01-11,VRL Logistics
SHP06055,Mumbai,Pune,Short,Steel Coils,24.2,148.2,10737,2025-01-11,VRL Logistics
SHP06056,Delhi,Jaipur,Short,Automobile Parts,21.5,281.3,17599,2025-01-11,Shivam Freight Co
SHP06057,Delhi,Jaipur,Short,FMCG,17.0,277.5,13744,2025-01-11,TCI Freight
SHP06058,Chennai,Bangalore,Short,FMCG,10.9,352.0,10408,2025-01-11,Western Carriers
SHP06059,Chennai,Bangalore,Short,Chemicals,24.1,350.3,23496,2025-01-11,Om Sai Transport
SHP06060,Ahmedabad,Mumbai,Medium,Packaged Foods,11.4,529.2,14503,2025-01-11,Om Sai Transport
SHP06061,Ahmedabad,Mumbai,Medium,Electronics,16.9,527.5,21525,2025-01-11,TCI Freight
SHP06062,Ahmedabad,Mumbai,Medium,Electronics,14.5,530.2,18735,2025-01-11,Western Carriers
SHP06063,Kolkata,Bhubaneswar,Medium,Textiles,24.0,440.0,26848,2025-01-11,Western Carriers
SHP06064,Bangalore,Hyderabad,Medium,FMCG,11.0,569.9,14843,2025-01-11,SafeExpress
SHP06065,Mumbai,Delhi,Long,Packaged Foods,10.4,1417.0,30561,2025-01-11,SafeExpress
SHP06066,Mumbai,Delhi,Long,Chemicals,16.8,1416.3,49013,2025-01-11,Western Carriers
SHP06067,Delhi,Kolkata,Long,FMCG,14.0,1510.2,43130,2025-01-11,Shivam Freight Co
SHP06068,Delhi,Kolkata,Long,Automobile Parts,17.8,1507.8,54425,2025-01-11,Om Sai Transport
SHP06069,Mumbai,Pune,Short,Textiles,20.4,151.3,9098,2025-01-12,VRL Logistics
SHP06070,Mumbai,Pune,Short,Chemicals,17.2,151.0,7774,2025-01-12,Shivam Freight Co
SHP06071,Delhi,Jaipur,Short,Electronics,22.3,280.4,18077,2025-01-12,SafeExpress
SHP06072,Delhi,Jaipur,Short,Packaged Foods,13.8,282.4,11435,2025-01-12,SafeExpress
SHP06073,Chennai,Bangalore,Short,Textiles,19.4,348.6,18775,2025-01-12,VRL Logistics
SHP06074,Chennai,Bangalore,Short,Textiles,18.3,353.1,17849,2025-01-12,Western Carriers
SHP06075,Chennai,Bangalore,Short,Electronics,10.4,350.7,10176,2025-01-12,Shivam Freight Co
SHP06076,Ahmedabad,Mumbai,Medium,Steel Coils,22.7,529.5,29689,2025-01-12,SafeExpress
SHP06077,Ahmedabad,Mumbai,Medium,Textiles,21.7,531.0,27869,2025-01-12,Om Sai Transport
SHP06078,Kolkata,Bhubaneswar,Medium,Electronics,12.0,436.3,13109,2025-01-12,TCI Freight
SHP06079,Kolkata,Bhubaneswar,Medium,Chemicals,12.9,439.2,13797,2025-01-12,Om Sai Transport
SHP06080,Kolkata,Bhubaneswar,Medium,Textiles,15.4,443.3,17102,2025-01-12,VRL Logistics
SHP06081,Bangalore,Hyderabad,Medium,FMCG,19.0,566.2,26377,2025-01-12,VRL Logistics
SHP06082,Mumbai,Delhi,Long,Steel Coils,20.2,1422.4,57861,2025-01-12,Shivam Freight Co
SHP06083,Delhi,Kolkata,Long,Textiles,13.2,1510.9,39346,2025-01-12,Shivam Freight Co
SHP06084,Delhi,Kolkata,Long,Chemicals,11.9,1506.2,34853,2025-01-12,Om Sai Transport
SHP06085,Delhi,Kolkata,Long,Automobile Parts,21.4,1511.6,64075,2025-01-12,TCI Freight
SHP06086,Mumbai,Pune,Short,Packaged Foods,23.1,148.4,10216,2025-01-13,TCI Freight
SHP06087,Delhi,Jaipur,Short,Electronics,15.2,283.3,12581,2025-01-13,SafeExpress
SHP06088,Chennai,Bangalore,Short,Automobile Parts,21.3,348.9,20197,2025-01-13,Om Sai Transport
SHP06089,Chennai,Bangalore,Short,Textiles,17.9,350.7,17195,2025-01-13,Western Carriers
SHP06090,Chennai,Bangalore,Short,FMCG,20.2,348.6,18995,2025-01-13,Shivam Freight Co
SHP06091,Ahmedabad,Mumbai,Medium,Steel Coils,17.3,530.3,22605,2025-01-13,TCI Freight
SHP06092,Kolkata,Bhubaneswar,Medium,FMCG,22.8,443.5,25721,2025-01-13,Shivam Freight Co
SHP06093,Kolkata,Bhubaneswar,Medium,Electronics,12.8,440.0,14230,2025-01-13,SafeExpress
SHP06094,Bangalore,Hyderabad,Medium,Textiles,19.9,572.3,27188,2025-01-13,TCI Freight
SHP06095,Bangalore,Hyderabad,Medium,Chemicals,10.8,566.3,14793,2025-01-13,SafeExpress
SHP06096,Bangalore,Hyderabad,Medium,FMCG,22.8,571.8,31635,2025-01-13,VRL Logistics
SHP06097,Mumbai,Delhi,Long,Packaged Foods,11.5,1419.6,33446,2025-01-13,Western Carriers
SHP06098,Mumbai,Delhi,Long,Electronics,17.7,1422.1,50775,2025-01-13,Shivam Freight Co
SHP06099,Mumbai,Delhi,Long,Chemicals,22.7,1423.1,66060,2025-01-13,TCI Freight
SHP06100,Delhi,Kolkata,Long,Textiles,20.7,1508.3,60688,2025-01-13,Shivam Freight Co
SHP06101,Delhi,Kolkata,Long,Textiles,22.8,1509.5,68026,2025-01-13,VRL Logistics
SHP06102,Mumbai,Pune,Short,FMCG,21.6,151.6,9849,2025-01-14,VRL Logistics
SHP06103,Mumbai,Pune,Short,FMCG,11.2,150.1,5034,2025-01-14,Western Carriers
SHP06104,Mumbai,Pune,Short,Textiles,12.3,147.1,5480,2025-01-14,VRL Logistics
SHP06105,Delhi,Jaipur,Short,Chemicals,24.0,281.0,19717,2025-01-14,Om Sai Transport
SHP06106,Delhi,Jaipur,Short,Steel Coils,23.2,279.0,18836,2025-01-14,TCI Freight
SHP06107,Chennai,Bangalore,Short,Chemicals,22.2,351.9,21276,2025-01-14,SafeExpress
SHP06108,Chennai,Bangalore,Short,Textiles,10.3,350.9,9788,2025-01-14,VRL Logistics
SHP06109,Ahmedabad,Mumbai,Medium,Electronics,18.2,533.9,24043,2025-01-14,Western Carriers
SHP06110,Ahmedabad,Mumbai,Medium,FMCG,23.4,529.3,31212,2025-01-14,Shivam Freight Co
SHP06111,Ahmedabad,Mumbai,Medium,Textiles,12.0,529.5,15896,2025-01-14,SafeExpress
SHP06112,Kolkata,Bhubaneswar,Medium,Textiles,14.9,436.9,16420,2025-01-14,Shivam Freight Co
SHP06113,Kolkata,Bhubaneswar,Medium,Textiles,21.6,443.4,24046,2025-01-14,TCI Freight
SHP06114,Bangalore,Hyderabad,Medium,FMCG,11.9,569.0,16233,2025-01-14,Om Sai Transport
SHP06115,Mumbai,Delhi,Long,Textiles,15.4,1419.9,45220,2025-01-14,VRL Logistics
SHP06116,Mumbai,Delhi,Long,Packaged Foods,20.4,1423.6,58981,2025-01-14,SafeExpress
SHP06117,Mumbai,Delhi,Long,Textiles,19.6,1423.3,56394,2025-01-14,VRL Logistics
SHP06118,Delhi,Kolkata,Long,Chemicals,21.9,1510.4,67077,2025-01-14,VRL Logistics
SHP06119,Delhi,Kolkata,Long,Steel Coils,15.5,1513.1,47677,2025-01-14,Shivam Freight Co
SHP06120,Mumbai,Pune,Short,FMCG,20.0,153.7,9112,2025-01-15,Western Carriers
SHP06121,Mumbai,Pune,Short,Automobile Parts,24.6,149.9,11116,2025-01-15,TCI Freight
SHP06122,Mumbai,Pune,Short,FMCG,22.3,146.4,9797,2025-01-15,Shivam Freight Co
SHP06123,Delhi,Jaipur,Short,Electronics,10.4,280.6,8519,2025-01-15,Shivam Freight Co
SHP06124,Delhi,Jaipur,Short,Textiles,11.2,278.3,9010,2025-01-15,Western Carriers
SHP06125,Delhi,Jaipur,Short,Electronics,14.8,279.8,11995,2025-01-15,Western Carriers
SHP06126,Chennai,Bangalore,Short,Packaged Foods,15.9,347.9,15207,2025-01-15,TCI Freight
SHP06127,Chennai,Bangalore,Short,Electronics,13.6,351.5,13017,2025-01-15,SafeExpress
SHP06128,Chennai,Bangalore,Short,Chemicals,18.6,346.3,18016,2025-01-15,TCI Freight
SHP06129,Ahmedabad,Mumbai,Medium,Textiles,24.7,531.4,31766,2025-01-15,TCI Freight
SHP06130,Ahmedabad,Mumbai,Medium,FMCG,11.2,527.6,14334,2025-01-15,Om Sai Transport
SHP06131,Ahmedabad,Mumbai,Medium,Packaged Foods,12.4,527.4,15949,2025-01-15,TCI Freight
SHP06132,Kolkata,Bhubaneswar,Medium,Chemicals,13.6,441.4,15004,2025-01-15,SafeExpress
SHP06133,Kolkata,Bhubaneswar,Medium,Packaged Foods,18.8,437.9,20557,2025-01-15,Western Carriers
SHP06134,Kolkata,Bhubaneswar,Medium,Automobile Parts,13.5,441.4,15049,2025-01-15,TCI Freight
SHP06135,Bangalore,Hyderabad,Medium,Steel Coils,10.9,574.0,14832,2025-01-15,TCI Freight
SHP06136,Bangalore,Hyderabad,Medium,Packaged Foods,24.3,568.4,32662,2025-01-15,SafeExpress
SHP06137,Bangalore,Hyderabad,Medium,Textiles,16.5,572.2,22191,2025-01-15,Om Sai Transport
SHP06138,Mumbai,Delhi,Long,Textiles,17.7,1417.9,51306,2025-01-15,Om Sai Transport
SHP06139,Mumbai,Delhi,Long,Textiles,16.1,1421.9,47083,2025-01-15,Om Sai Transport
SHP06140,Mumbai,Delhi,Long,Packaged Foods,16.2,1421.8,47348,2025-01-15,VRL Logistics
SHP06141,Delhi,Kolkata,Long,Automobile Parts,20.3,1507.6,60507,2025-01-15,TCI Freight
SHP06142,Delhi,Kolkata,Long,FMCG,16.1,1512.6,48550,2025-01-15,Western Carriers
SHP06143,Delhi,Kolkata,Long,Automobile Parts,11.4,1508.6,34544,2025-01-15,SafeExpress
SHP06144,Mumbai,Pune,Short,Chemicals,18.5,148.2,8285,2025-01-16,SafeExpress
SHP06145,Mumbai,Pune,Short,Automobile Parts,14.6,151.3,6804,2025-01-16,TCI Freight
SHP06146,Delhi,Jaipur,Short,Textiles,15.0,280.9,12139,2025-01-16,VRL Logistics
SHP06147,Delhi,Jaipur,Short,Steel Coils,16.1,282.5,13327,2025-01-16,TCI Freight
SHP06148,Delhi,Jaipur,Short,FMCG,24.1,278.2,19629,2025-01-16,TCI Freight
SHP06149,Chennai,Bangalore,Short,Chemicals,22.1,353.5,21556,2025-01-16,SafeExpress
SHP06150,Chennai,Bangalore,Short,Packaged Foods,20.0,349.1,19579,2025-01-16,Shivam Freight Co
SHP06151,Chennai,Bangalore,Short,Chemicals,18.1,351.3,17847,2025-01-16,Om Sai Transport
SHP06152,Ahmedabad,Mumbai,Medium,Automobile Parts,23.2,531.0,29546,2025-01-16,TCI Freight
SHP06153,Ahmedabad,Mumbai,Medium,Automobile Parts,12.8,529.9,16226,2025-01-16,Om Sai Transport
SHP06154,Ahmedabad,Mumbai,Medium,Packaged Foods,20.6,527.8,26581,2025-01-16,SafeExpress
SHP06155,Kolkata,Bhubaneswar,Medium,Electronics,16.2,437.6,18072,2025-01-16,TCI Freight
SHP06156,Bangalore,Hyderabad,Medium,Textiles,10.8,570.0,14943,2025-01-16,VRL Logistics
SHP06157,Bangalore,Hyderabad,Medium,Textiles,20.3,570.7,28671,2025-01-16,Western Carriers
SHP06158,Mumbai,Delhi,Long,Textiles,22.3,1419.2,66413,2025-01-16,SafeExpress
SHP06159,Mumbai,Delhi,Long,Textiles,18.4,1420.0,53344,2025-01-16,VRL Logistics
